time,knee_angle_r,Torque,path_actuator,,Moment arm,,,,Moment arm
1.69003879,-36.89677314,3.155408396,-35.4858037,,,,,,-0.088920302
1.69007758,-36.88038415,3.155760005,-35.48938655,,,,,,-0.088921233
1.69027152,-36.79839542,3.15751814,-35.50730078,,,,,,-0.088925885
1.69124125,-36.38737353,3.166311342,-35.59687193,,,,,,-0.088949146
1.69266,-35.78290367,3.179183585,-35.72791734,,,,,,-0.088983177
1.69407874,-35.17488843,3.19206474,-35.85896276,,,,,,-0.089017208
1.695,-34.77826358,3.200433863,-35.94405674,,,,,,-0.089039306
1.69503568,-34.76287351,3.199962128,-35.93841325,,,,,,-0.089040162
1.69507136,-34.74748139,3.199490384,-35.93276976,,,,,,-0.089041018
1.69524978,-34.67049013,3.197131535,-35.90455231,,,,,,-0.089045297
1.69614184,-34.28477991,3.185333634,-35.76346507,,,,,,-0.089066695
1.6976073,-33.64851756,3.165939183,-35.53168988,,,,,,-0.089101847
1.69907276,-33.00916759,3.146528436,-35.29991468,,,,,,-0.089136998
1.7,-32.60312174,3.134238237,-35.15326334,,,,,,-0.08915924
1.70022912,-32.50261549,3.120675595,-34.99898891,,,,,,-0.089164736
1.70045824,-32.40204205,3.107111258,-34.84471448,,,,,,-0.089170232
1.70160383,-31.89820034,3.039264128,-34.07334234,,,,,,-0.089197711
1.70301158,-31.27696787,2.955832793,-33.12544923,,,,,,-0.089231478
1.70441933,-30.65363712,2.872337442,-32.17755612,,,,,,-0.089265245
1.705,-30.39596698,2.837878705,-31.78656998,,,,,,-0.089279174
1.70515654,-30.32644812,2.82611381,-31.65346222,,,,,,-0.089282929
1.70531309,-30.25690753,2.814347923,-31.52035447,,,,,,-0.089286684
1.70609581,-29.9088903,2.755503471,-30.85481571,,,,,,-0.089305459
1.70781222,-29.14405875,2.626377268,-29.39537027,,,,,,-0.08934663
1.70952864,-28.37726186,2.497130898,-27.93592483,,,,,,-0.089387801
1.71,-28.16639153,2.461616278,-27.53513252,,,,,,-0.089399108
1.7101754,-28.08789328,2.448052955,-27.38212733,,,,,,-0.089403315
1.71035081,-28.00937998,2.434488351,-27.22912214,,,,,,-0.089407523
1.71122782,-27.61660278,2.366645992,-26.46409619,,,,,,-0.089428559
1.71292143,-26.85728158,2.235544909,-24.98675882,,,,,,-0.089469183
1.71461503,-26.09721465,2.104323789,-23.50942146,,,,,,-0.089509807
1.715,-25.92438763,2.074479553,-23.17361216,,,,,,-0.089519042
1.71526818,-25.80398532,2.052988601,-22.931893,,,,,,-0.089525474
1.71553636,-25.68358005,2.031494539,-22.69017384,,,,,,-0.089531907
1.71687726,-25.08157449,1.923977583,-21.48157804,,,,,,-0.089564071
1.71830291,-24.44174287,1.809579476,-20.19658995,,,,,,-0.089598268
1.71972856,-23.80240095,1.695093484,-18.91160185,,,,,,-0.089632465
1.72,-23.68074922,1.673285749,-18.66694412,,,,,,-0.089638976
1.72028776,-23.55181345,1.648693019,-18.39117486,,,,,,-0.089645878
1.72057553,-23.42291237,1.624096486,-18.1154056,,,,,,-0.089652781
1.72201434,-22.77900546,1.5010567,-16.73655929,,,,,,-0.089687293
1.72345316,-22.13630262,1.377921742,-15.35771298,,,,,,-0.089721806
1.72489197,-21.49509085,1.254691606,-13.97886667,,,,,,-0.089756318
1.725,-21.44701666,1.245435564,-13.87534196,,,,,,-0.08975891
1.72525215,-21.33484316,1.2163435,-13.55031551,,,,,,-0.089764958
1.72550431,-21.22272684,1.187247508,-13.22528906,,,,,,-0.089771006
1.72676508,-20.66305822,1.041708562,-11.60015683,,,,,,-0.089801248
1.72811441,-20.06592647,0.885837492,-9.86086889,,,,,,-0.089833614
1.72946374,-19.47093988,0.729853834,-8.12158095,,,,,,-0.08986598
1.73,-19.23512751,0.667830985,-7.43034689,,,,,,-0.089878843
1.73004411,-19.21574591,0.6615831,-7.36074571,,,,,,-0.089879902
1.73008823,-19.19636697,0.65533507,-7.29114454,,,,,,-0.08988096
1.7303088,-19.09951247,0.624092703,-6.94313868,,,,,,-0.089886251
1.73141167,-18.61627544,0.467825638,-5.20310938,,,,,,-0.089912705
1.73275305,-18.0310015,0.277638029,-3.08675744,,,,,,-0.08994488
1.73409444,-17.44868313,0.08731423,-0.9704055,,,,,,-0.089977056
1.735,-17.05735912,-0.041249721,0.45833646,,,,,,-0.089998777
1.73508101,-17.02242757,-0.059800127,0.66444054,,,,,,-0.090000721
1.73516201,-16.98750837,-0.078351335,0.87054462,,,,,,-0.090002664
1.73556704,-16.81309997,-0.171119382,1.90106499,,,,,,-0.090012379
1.737184,-16.12008329,-0.541667887,6.01511251,,,,,,-0.090051165
1.73855508,-15.53677786,-0.856121856,9.50358952,,,,,,-0.090084052
1.73992617,-14.95770379,-1.170805287,12.99206654,,,,,,-0.09011694
1.74,-14.92664649,-1.187756676,13.17991189,,,,,,-0.090118711
1.74024069,-14.82548784,-1.248631802,13.85452361,,,,,,-0.090124485
1.74048138,-14.72446789,-1.309514718,14.52913533,,,,,,-0.090130258
1.74168482,-14.2214974,-1.614046139,17.90219395,,,,,,-0.090159125
1.74300488,-13.67402041,-1.948313284,21.60213155,,,,,,-0.090190789
1.74432495,-13.13119917,-2.282814746,25.30206915,,,,,,-0.090222453
1.745,-12.85548627,-2.453961994,27.194136,,,,,,-0.090238645
1.74517784,-12.78306621,-2.50617684,27.77145383,,,,,,-0.090242911
1.74535569,-12.71073767,-2.55839662,28.34877167,,,,,,-0.090247177
1.7462449,-12.35049138,-2.819569374,31.23536086,,,,,,-0.090268506
1.74762051,-11.7979179,-3.223845328,35.70090444,,,,,,-0.090301503
1.74899612,-11.25131491,-3.628415975,40.16644802,,,,,,-0.090334499
1.75,-10.8563217,-3.92384616,43.42527507,,,,,,-0.090358579
1.75019242,-10.78099477,-3.985105829,44.10098422,,,,,,-0.090363195
1.75038484,-10.70579307,-4.046371735,44.77669337,,,,,,-0.09036781
1.75134695,-10.33169113,-4.35279484,48.15523913,,,,,,-0.090390888
1.75270653,-9.80859547,-4.786075362,52.92955204,,,,,,-0.0904235
1.7540661,-9.29222304,-5.219667268,57.70386495,,,,,,-0.090456112
1.755,-8.94153167,-5.517682484,60.98334607,,,,,,-0.090478513
1.75513644,-8.8905726,-5.565315744,61.5075806,,,,,,-0.090481786
1.75527289,-8.83968504,-5.61295245,62.03181513,,,,,,-0.090485059
1.75595511,-8.5863291,-5.851187412,64.65298779,,,,,,-0.090501423
1.75764982,-7.96493985,-6.443355133,71.1642097,,,,,,-0.090542074
1.75934452,-7.35526714,-7.036052207,77.67543161,,,,,,-0.090582724
1.76,-7.12268564,-7.265439032,80.19385828,,,,,,-0.090598447
1.76008619,-7.09224075,-7.299975357,80.5732218,,,,,,-0.090600515
1.76017237,-7.06182766,-7.334513232,80.95258533,,,,,,-0.090602582
1.7606033,-6.91024132,-7.50722619,82.84940296,,,,,,-0.090612918
1.76234476,-6.30592264,-8.205586241,90.51474559,,,,,,-0.09065469
1.76389984,-5.77775688,-8.829749113,97.35974409,,,,,,-0.090691992
1.765,-5.41081723,-9.27162608,102.2022876,,,,,,-0.090718381
1.76506809,-5.38829268,-9.302208679,102.5375574,,,,,,-0.090720014
1.76513618,-5.36578992,-9.332792373,102.8728271,,,,,,-0.090721648
1.76547663,-5.25360399,-9.485727269,104.5491758,,,,,,-0.090729814
1.76717887,-4.70097284,-10.25081241,112.9309193,,,,,,-0.090770645
1.76862785,-4.24166584,-10.90260403,120.0655891,,,,,,-0.090805402
1.77,-3.81632687,-11.52029632,126.8219948,,,,,,-0.090838315
1.77012198,-3.77897367,-11.58039544,127.4794941,,,,,,-0.090841241
1.77024397,-3.74169593,-11.64049845,128.1369935,,,,,,-0.090844167
1.77085388,-3.55644402,-11.94107106,131.4244901,,,,,,-0.090858797
1.77248068,-3.0716976,-12.74324946,140.1931274,,,,,,-0.090897819
1.77460755,-2.45890197,-13.79304421,151.6571834,,,,,,-0.090948835
1.775,-2.34847004,-13.98687997,153.7725289,,,,,,-0.090958249
1.77522745,-2.28484829,-14.10651502,155.0785014,,,,,,-0.090963705
1.7754549,-2.22150696,-14.22616432,156.3844739,,,,,,-0.090969161
1.77659215,-1.90903338,-14.82462458,162.9143366,,,,,,-0.09099644
1.77792036,-1.55311218,-15.52402293,170.5406241,,,,,,-0.091028299
1.77924857,-1.20703086,-16.22390722,178.1669116,,,,,,-0.091060159
1.78,-1.01563957,-16.62008214,182.4814857,,,,,,-0.091078183
1.78012138,-0.98502401,-16.68489152,183.1872094,,,,,,-0.091081094
1.78024276,-0.95449231,-16.74970501,183.892933,,,,,,-0.091084006
1.78084967,-0.80309447,-17.07383413,187.4215511,,,,,,-0.091098564
1.78246041,-0.41154232,-17.93457048,196.786498,,,,,,-0.0911372
1.78436553,0.03211369,-18.95355328,207.863028,,,,,,-0.091182898
1.785,0.17513142,-19.29313385,211.5518884,,,,,,-0.091198117
1.78512693,0.20345709,-19.35747624,212.2503257,,,,,,-0.091201162
1.78525386,0.23168713,-19.42182288,212.9487629,,,,,,-0.091204206
1.78588852,0.37139996,-19.74361993,216.4409492,,,,,,-0.09121943
1.78730112,0.67373044,-20.46025417,224.2138221,,,,,,-0.091253313
1.78866754,0.95475367,-21.15395676,231.7325334,,,,,,-0.091286089
1.79,1.21790041,-21.8308963,239.0644139,,,,,,-0.091318051
1.79013246,1.24346966,-21.89549798,239.7635077,,,,,,-0.091321228
1.79026492,1.26893183,-21.9601041,240.4626015,,,,,,-0.091324405
1.79092724,1.39463485,-22.28320148,243.9580705,,,,,,-0.091340292
1.79254538,1.69044296,-23.07305334,252.4981287,,,,,,-0.091379106
1.79458916,2.04099542,-24.07161422,263.2845516,,,,,,-0.09142813
1.795,2.10833682,-24.27247082,265.4528189,,,,,,-0.091437985
1.79505623,2.1174723,-24.2965887,265.7126617,,,,,,-0.091439334
1.79511246,2.12658808,-24.32070729,265.9725045,,,,,,-0.091440682
1.79539363,2.17187147,-24.44131087,267.2717183,,,,,,-0.091447427
1.79679944,2.39089136,-25.04459137,273.7677875,,,,,,-0.091481148
1.79812786,2.58650083,-25.61506121,279.9062191,,,,,,-0.091513012
1.79945627,2.77105151,-26.18592218,286.0446506,,,,,,-0.091544876
1.8,2.8433924,-26.41969203,288.5571493,,,,,,-0.091557919
1.80006361,2.85173361,-26.44333002,288.8105117,,,,,,-0.091559445
1.80012722,2.86004935,-26.46696879,289.063874,,,,,,-0.09156097
1.80044525,2.90124612,-26.58517408,290.3306856,,,,,,-0.091568599
1.80203544,3.09768243,-27.17649076,296.6647438,,,,,,-0.091606742
1.80342629,3.25645466,-27.69407599,302.2047625,,,,,,-0.091640104
1.80481713,3.4030678,-28.21203081,307.7447813,,,,,,-0.091673466
1.805,3.42144023,-28.28015981,308.4731915,,,,,,-0.091677853
1.80507554,3.42896832,-28.30261242,308.7119978,,,,,,-0.091679665
1.80515108,3.43646055,-28.3250659,308.950804,,,,,,-0.091681477
1.80552879,3.47338381,-28.43734637,310.1448352,,,,,,-0.091690537
1.80717819,3.62413489,-28.92791036,315.358974,,,,,,-0.0917301
1.80855818,3.73718408,-29.33866636,319.7214758,,,,,,-0.091763202
1.80993818,3.83834796,-29.74971125,324.0839776,,,,,,-0.091796304
1.81,3.84260227,-29.76813308,324.2794209,,,,,,-0.091797787
1.81009575,3.84914376,-29.78638817,324.4701648,,,,,,-0.091800083
1.81019149,3.85562813,-29.80464406,324.6609087,,,,,,-0.09180238
1.81067022,3.88719407,-29.89593686,325.614628,,,,,,-0.091813863
1.81232282,3.98523675,-30.21125251,328.9069151,,,,,,-0.091853504
1.81376167,4.05687464,-30.4859975,331.7733748,,,,,,-0.091888017
1.815,4.10835659,-30.72261328,334.2403739,,,,,,-0.091917721
1.81506389,4.11075819,-30.72710891,334.2837097,,,,,,-0.091919253
1.81512779,4.11313483,-30.73160474,334.3270455,,,,,,-0.091920786
1.81544725,4.12464408,-30.75408559,334.5437244,,,,,,-0.091928449
1.81704457,4.17288392,-30.86653982,335.6271194,,,,,,-0.091966763
1.81835004,4.20087581,-30.9585088,336.5125633,,,,,,-0.091998077
1.81965551,4.21867557,-31.05053323,337.3980073,,,,,,-0.092029391
1.82,4.221682,-31.07482578,337.6316569,,,,,,-0.092037654
1.82003904,4.22197829,-31.0736967,337.6159541,,,,,,-0.092038591
1.82007808,4.22226554,-31.07256758,337.6002513,,,,,,-0.092039527
1.82027327,4.22356638,-31.06692148,337.5217375,,,,,,-0.092044209
1.82124924,4.22669677,-31.03868009,337.1291685,,,,,,-0.09206762
1.82251145,4.22246286,-31.00212853,336.621463,,,,,,-0.092097896
1.82377367,4.20897595,-30.96554631,336.1137575,,,,,,-0.092128173
1.825,4.18709246,-30.92997442,335.6204838,,,,,,-0.092157588
1.82505004,4.18601688,-30.91893177,335.4962907,,,,,,-0.092158789
1.82510007,4.18492701,-30.90788875,335.3720975,,,,,,-0.092159989
1.82535025,4.17926383,-30.8526694,334.7511318,,,,,,-0.09216599
1.82660114,4.14563785,-30.57646079,331.6463031,,,,,,-0.092195995
1.82775838,4.1067282,-30.32076265,328.7738964,,,,,,-0.092223753
1.82891563,4.06040998,-30.06490513,325.9014897,,,,,,-0.092251512
1.83,4.01035192,-29.8250163,323.2099814,,,,,,-0.092277522
1.83006798,4.00700056,-29.80654426,323.0040945,,,,,,-0.092279153
1.83013596,4.00362412,-29.78807155,322.7982076,,,,,,-0.092280784
1.83047586,3.98636655,-29.69569793,321.7687729,,,,,,-0.092288937
1.8318653,3.90935762,-29.31791612,317.5606246,,,,,,-0.092322265
1.83310452,3.83201612,-28.98074412,313.8074682,,,,,,-0.09235199
1.83434374,3.74664172,-28.64334899,310.0543117,,,,,,-0.092381715
1.835,3.69821788,-28.46458109,308.0667177,,,,,,-0.092397456
1.83507494,3.6925482,-28.44756136,307.8765267,,,,,,-0.092399254
1.83514987,3.68684984,-28.43054087,307.6863357,,,,,,-0.092401051
1.83552456,3.65792867,-28.34542844,306.7353807,,,,,,-0.092410039
1.83708329,3.52998731,-27.99116476,302.7792708,,,,,,-0.092447428
1.83830592,3.42114716,-27.71308375,299.6762141,,,,,,-0.092476755
1.83952855,3.30499844,-27.43482074,296.5731575,,,,,,-0.092506082
1.84,3.25829009,-27.32747197,295.3765977,,,,,,-0.09251739
1.84007673,3.25058839,-27.31379577,295.2229016,,,,,,-0.092519231
1.84015345,3.24285876,-27.30011894,295.0692056,,,,,,-0.092521071
1.84053709,3.20379274,-27.23172656,294.3007254,,,,,,-0.092530273
1.84198374,3.05027146,-26.97369872,291.4028666,,,,,,-0.092564974
1.84319658,2.91412942,-26.75722034,288.9733814,,,,,,-0.092594066
1.84440941,2.77137314,-26.54060053,286.5438962,,,,,,-0.092623158
1.845,2.69951147,-26.4350661,285.3608556,,,,,,-0.092637324
1.8450783,2.68987018,-26.42506369,285.2470985,,,,,,-0.092639202
1.8451566,2.68020234,-26.41506086,285.1333415,,,,,,-0.092641081
1.8455481,2.63146589,-26.36504029,284.5645565,,,,,,-0.092650471
1.84698818,2.44655087,-26.18095466,282.4723594,,,,,,-0.092685014
1.84818077,2.28681395,-26.02839708,280.7397326,,,,,,-0.092713621
1.84937336,2.12125284,-25.87574037,279.0071059,,,,,,-0.092742227
1.85,2.03197695,-25.79548734,278.0966994,,,,,,-0.092757258
1.85006152,2.02312829,-25.78994411,278.0325156,,,,,,-0.092758734
1.85012305,2.01426478,-25.78440075,277.9683317,,,,,,-0.09276021
1.85043067,1.96972483,-25.75668094,277.6474127,,,,,,-0.092767589
1.85185249,1.75909185,-25.62849758,276.1641154,,,,,,-0.092801693
1.85302756,1.57921765,-25.52248438,274.9382471,,,,,,-0.09282988
1.85420263,1.39426906,-25.41640207,273.7123788,,,,,,-0.092858066
1.855,1.2659642,-25.34437774,272.8805336,,,,,,-0.092877192
1.85505915,1.25635831,-25.33926179,272.8212829,,,,,,-0.092878611
1.85511829,1.24674031,-25.33414561,272.7620323,,,,,,-0.09288003
1.85541403,1.19846907,-25.30856244,272.4657792,,,,,,-0.092887123
1.85684382,0.96089335,-25.18481762,271.033501,,,,,,-0.092921419
1.85800717,0.76258296,-25.08405894,269.8681145,,,,,,-0.092949324
1.85917053,0.55995556,-24.98323528,268.7027281,,,,,,-0.09297723
1.86,0.41293316,-24.91130872,267.8718125,,,,,,-0.092997126
1.86006575,0.40119026,-24.91493177,267.9062279,,,,,,-0.092998703
1.8601315,0.38943441,-24.91855494,267.9406433,,,,,,-0.09300028
1.86046024,0.33046122,-24.93667233,268.1127203,,,,,,-0.093008166
1.86186507,0.07486308,-25.01412382,268.8480538,,,,,,-0.093041863
1.86304012,-0.14324823,-25.07894562,269.4631189,,,,,,-0.093070049
1.86421517,-0.36509618,-25.14380209,270.0781839,,,,,,-0.093098234
1.865,-0.51527693,-25.18713953,270.4889902,,,,,,-0.09311706
1.86506075,-0.52696818,-25.18210135,270.4306523,,,,,,-0.093118517
1.86512151,-0.53866881,-25.17706306,270.3723144,,,,,,-0.093119975
1.86542527,-0.59731186,-25.15186881,270.0806249,,,,,,-0.093127261
1.8668173,-0.86896001,-25.03636066,268.7439423,,,,,,-0.093160651
1.8679831,-1.0999859,-24.93955604,267.6244952,,,,,,-0.093188615
1.8691489,-1.334044,-24.84268882,266.5050482,,,,,,-0.093216579
1.87,-1.50675824,-24.77193043,265.6877853,,,,,,-0.093236994
1.87007411,-1.52186991,-24.7468363,265.4135815,,,,,,-0.093238772
1.87014823,-1.53699298,-24.72174126,265.1393776,,,,,,-0.09324055
1.87051879,-1.61277754,-24.59625118,263.7683583,,,,,,-0.093249438
1.87188887,-1.89533465,-24.13206766,258.6993157,,,,,,-0.093282302
1.87305009,-2.13756245,-23.7383839,254.4030035,,,,,,-0.093310156
1.87421131,-2.38214132,-23.34446079,250.1066913,,,,,,-0.09333801
1.875,-2.54954229,-23.07677708,247.188694,,,,,,-0.093356928
1.87513783,-2.57890225,-22.98970375,246.2472808,,,,,,-0.093360234
1.87527566,-2.60829296,-22.9026242,245.3058676,,,,,,-0.09336354
1.87596482,-2.75569537,-22.46713313,240.5988016,,,,,,-0.093380071
1.87731321,-3.04614484,-21.61460629,231.3890122,,,,,,-0.093412414
1.87853326,-3.31109933,-20.84271192,223.0558359,,,,,,-0.093441679
1.87975332,-3.57794715,-20.07032985,214.7226596,,,,,,-0.093470945
1.88,-3.63212352,-19.91410139,213.0377614,,,,,,-0.093476862
1.88020347,-3.67686398,-19.71699701,210.918159,,,,,,-0.093481742
1.88040694,-3.72165315,-19.51987193,208.7985565,,,,,,-0.093486623
1.88142427,-3.94628756,-18.53393613,198.200544,,,,,,-0.093511025
1.88257322,-4.20124265,-17.41983252,186.2315161,,,,,,-0.093538585
1.88372217,-4.4573942,-16.30506919,174.2624882,,,,,,-0.093566145
1.88487111,-4.71464184,-15.1896461,162.2934603,,,,,,-0.093593704
1.885,-4.74356455,-15.06448037,160.950813,,,,,,-0.093596796
1.88519406,-4.78713668,-14.82749533,158.4109566,,,,,,-0.093601451
1.88538811,-4.83073722,-14.59048662,155.8711002,,,,,,-0.093606105
1.8863584,-5.04913479,-13.4050885,143.1718183,,,,,,-0.093629379
1.88751666,-5.3106056,-11.98927404,128.0123564,,,,,,-0.093657162
1.88867492,-5.57278772,-10.57261724,112.8528944,,,,,,-0.093684945
1.88983317,-5.83558738,-9.15511806,97.69343242,,,,,,-0.093712728
1.89,-5.87348572,-8.950882542,95.50997531,,,,,,-0.09371673
1.89029102,-5.9396241,-8.570801178,91.44752321,,,,,,-0.09372371
1.89058204,-6.00579435,-8.190663098,87.38507112,,,,,,-0.093730691
1.89188533,-6.30246215,-6.487596605,69.19220874,,,,,,-0.093761953
1.89297727,-6.55135828,-5.059822991,53.94949434,,,,,,-0.093788145
1.89406921,-6.80045808,-3.631250897,38.70677993,,,,,,-0.093814337
1.895,-7.01288338,-2.412882701,25.71364546,,,,,,-0.093836664
